id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8393124,https://www.airbnb.com/rooms/8393124,20230906022807,2023-09-06,city scrape,Home in Twickenham · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,"This lovely, spacious house has 2 bedrooms (1 double, 1 single) available to guests. Includes use of kitchen, dining area, large living room, and charming garden. You will be sharing the house with me (Karen), my delightful 4-year-old daughter, and our adorable little lemon beagle, Molly. We are a 10 minute bus or 20 minute walk to Twickenham Stadium, a 15 minute bus to Richmond, or a 45 minute trip into Central London.<br /><br /><b>The space</b><br />KITCHEN - I welcome guests to make use of the kitchen, and whatever they find in it. The kitchen has plenty of space for comfortable cooking. DINING - As part of the open-plan kitchen, there is a dining area. The table can be extended to seat up to 8 people. LIVING ROOM - I have a very large living room with loads of comfy seating for all. There are large glass doors that open onto the garden. If you have a young child, there is also a play area with toys in this room. And, of course, this is the room where you'll find the 40"" TV. GARDEN","Twickenham is a lovely neighbourhood, very green. There are number of parks within a short walk, including a beautiful park on the River Thames. A five-minute bus ride gets you into the centre of Twickenham, where you have everything you need. A fifteen-minute bus ride gets you into Richmond, a gorgeous neighborhood with every shop and restaurant you can imagine.",https://a0.muscache.com/pictures/airflow/Hosting-8393124/original/32464a67-f2c1-4459-8871-703866cc97f2.jpg,1447765,https://www.airbnb.com/users/show/1447765,Karen,2011-11-27,"London, United Kingdom","I am a single mum with a daughter who is 10-going-on-18 and a scrappy street dog named Zuzu. 

I am extremely laid back, with an our-home-is-your-home attitude. I feel that, if you are staying here, you should feel as comfortable as possible.

Up until having a baby slowed me down, I was an avid traveler. For my last few baby-free years, my travels focused around working with animals in sanctuaries around the world.",within a few hours,56%,100%,f,https://a0.muscache.com/im/pictures/user/18dfe6ba-660c-461c-a002-d824b790c40b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/18dfe6ba-660c-461c-a002-d824b790c40b.jpg?aki_policy=profile_x_medium,LB of Richmond upon Thames,3.0,5.0,"['email', 'phone']",t,t,"Twickenham, Greater London, United Kingdom",Richmond upon Thames,,51.43967,-0.34919,Private room in home,Private room,3,,1.5 baths,,2.0,"[""Heating"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Dryer"", ""Kitchen"", ""Washer"", ""Pets allowed"", ""Essentials""]",60.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,248,2023-09-06,25,0,0,2017-07-10,2020-02-02,4.75,4.87,4.58,4.87,4.91,4.83,4.74,,f,3,2,1,0,0.33
8503521,https://www.airbnb.com/rooms/8503521,20230906022807,2023-09-07,previous scrape,Condo in Greater London · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,"Hi, <br /><br />This is a 3 bed flat in canary wharf. The apartment is right next to public transport, london underground (DLR - station crossharbour) and 24 hour night buses also. Canary Wharf tube station is also a beautiful 9 min walk. <br />The apartment is also right next to the river, with beautiful views from outside the building. <br /><br />There is supermaket  right below the building (which is open till midnight) and another one within 50m (which is open 24 hours). <br />Bunch of restaurants & pubs within 50m too.<br /><br /><b>The space</b><br />It is a 3 bed 2 bathroom apartment. There are 2 rooms available. One double and one single(please find other listing for the other bedroom). Both rooms have wardrobes and chest of drawers, side tables and a chair. <br /><br />Wifi is fiber optics with speed of 1 Gbps.<br /><br />I live in the 3rd bedroom ( which has its own ensuite) , so you MAY have full access to the main bathroom(only incase the other room is not booked, so you m","The apartment is right next to public transport, london underground (DLR - station crossharbour, every2-3 min from 5:30am -1am) and 24 hour night buses also. Canary Wharf tube station is also a beautiful 9 min walk. <br />The apartment is also right next to the river, with beautiful views from outside the building. <br /><br />There is supermaket  right below the building (which is open till midnight) and another one within 50m (which is open 24 hours).  <br />Bunch of restaurants and pubs with 50m too . <br />Great view from right outside (see pics). <br />Canary wharf shopping centre ( 3 malls ) , great coffee places and tons of restaurants are about 10 min walk.<br /><br />This is the NON-COUNCIL estate / Private building in canary wharf and therefore extremely safe guarded by CCTV cameras and private security. You can go for walk even at 2 am in night outside the building/ along the river.",https://a0.muscache.com/pictures/41ffc857-8ecb-47f0-a533-99f4c81721b6.jpg,44777179,https://www.airbnb.com/users/show/44777179,Rahul,2015-09-21,"London, United Kingdom",,,,,f,https://a0.muscache.com/im/pictures/user/96228643-4030-4fe7-8409-1c9b37d1ea57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/96228643-4030-4fe7-8409-1c9b37d1ea57.jpg?aki_policy=profile_x_medium,Isle of Dogs,2.0,2.0,"['email', 'phone', 'work_email']",t,t,"Greater London, England, United Kingdom",Tower Hamlets,,51.49591,-0.01537,Private room in condo,Private room,2,,1 shared bath,,1.0,"[""Heating"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Microwave"", ""Hangers"", ""Coffee maker"", ""Hair dryer"", ""Fire extinguisher"", ""Essentials""]",56.0,2,60,2.0,2.0,60.0,60.0,2.0,60.0,,t,0,0,0,0,2023-09-07,9,0,0,2019-10-20,2020-02-01,4.89,5.0,4.56,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.19
8842278,https://www.airbnb.com/rooms/8842278,20230906022807,2023-09-07,previous scrape,Condo in Greater London · ★4.75 · 3 bedrooms · 3 beds · 3 baths,"Nestled between Little Venice, Bayswater and Warwick avenue is our beautiful flat, modern yet cozy, ideal for London visitors who crave a taste of London yet wish to reside in a quiet place. Walking distances: Notting Hill - 20 min, Warwick Av - 10 min, Bayswater - 7 min, Canals - 4 min, Paddington Station - 9 min and Royal Oak Station - 5 min. Plenty of amenities surround our flat which give it a City feel yet we enjoy green park view and singing birds in the summer morning.<br /><br /><b>The space</b><br />With wooden floor, well refurbished in August 2014 to 3 bedrooms with one of them en-suite. Another main shower and WC to serve the others. The property contain a full kitchen, spacious living room and a private deck. The size of the flat is 70 sqm with additional 21 sqm of outside sunny deck. The flat is situated in a block of flats, nestled in a quiet residential neighbourhood, away from the noisy pubs and public transportation of W2 but in walking distance to everywhere. Also ve",,https://a0.muscache.com/pictures/fa826297-e28a-40cd-9f9e-d93d98288865.jpg,4966948,https://www.airbnb.com/users/show/4966948,Zuzana,2013-02-04,"London, United Kingdom","A Londoner, working in PR, love travelling and socialising",,,,f,https://a0.muscache.com/im/pictures/user/17714575-bb79-4bb1-9a8d-fafafe574522.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/17714575-bb79-4bb1-9a8d-fafafe574522.jpg?aki_policy=profile_x_medium,Westbourne Green,1.0,1.0,"['email', 'phone']",t,t,,Westminster,,51.52149,-0.18743,Entire condo,Entire home/apt,6,,3 baths,3.0,3.0,"[""Heating"", ""Hair dryer"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Wifi"", ""Shampoo"", ""TV"", ""Dryer"", ""Kitchen"", ""Washer"", ""Hangers"", ""Essentials"", ""Private entrance""]",90.0,5,30,5.0,5.0,1125.0,1125.0,5.0,1125.0,,t,0,0,0,0,2023-09-07,12,0,0,2019-10-10,2020-02-24,4.75,4.83,4.83,4.92,5.0,4.83,4.67,,f,1,1,0,0,0.25
8900019,https://www.airbnb.com/rooms/8900019,20230906022807,2023-09-07,previous scrape,Home in London · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,"Lovely double room in cottage style house in East Acton. 1 minute away from  Central Line underground (20 min to Oxford Street, 10 min Notting Hill, 5 min to Westfield Shopping Centre Shepherds Bush). Wifi and TV in the room. <br />Free parking Friday 5pm to Monday 9 am<br /><br /><b>The space</b><br />Cosy 2 bed room cottage style house with garden in quiet neighborhood with close transport links into Central London. (Central Line just 1 min from the house)<br /><br />Wormwood Scrubs Common 5 min if you would like to enjoy a run or walk.<br /><br /><b>Guest access</b><br />The bedroom has a super king size bed and is on the first floor and bathroom are downstairs and shared (but not kitchen and living room space)<br /><br />I rent out one bedroom. The second bedroom is used by myself owner of the house.<br /><br /><b>During your stay</b><br />Very happy to give some advice and tips.<br /><br /><b>Other things to note</b><br />I will provide the essential amenities such as towels, toil",,https://a0.muscache.com/pictures/618bdbe6-4cae-4062-bf55-ea4b1b04734c.jpg,46556185,https://www.airbnb.com/users/show/46556185,Heidi,2015-10-14,"London, United Kingdom",I am a calm relaxed person and would think good fun to be with.,,,,f,https://a0.muscache.com/im/pictures/user/15e91979-f52c-45ba-b860-4e11f5d4d558.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/15e91979-f52c-45ba-b860-4e11f5d4d558.jpg?aki_policy=profile_x_medium,LB of Hammersmith & Fulham,1.0,1.0,"['email', 'phone']",t,t,,Hammersmith and Fulham,,51.51532,-0.24807,Private room in home,Private room,2,,1 shared bath,,1.0,"[""Heating"", ""Dishwasher"", ""Hot water"", ""Carbon monoxide alarm"", ""First aid kit"", ""Wifi"", ""Dishes and silverware"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Microwave"", ""Coffee maker"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Essentials""]",65.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,,t,0,0,0,0,2023-09-07,112,0,0,2015-11-04,2020-02-23,4.9,4.98,4.91,4.98,4.95,4.8,4.92,,f,1,0,1,0,1.17
9252952,https://www.airbnb.com/rooms/9252952,20230906022807,2023-09-07,previous scrape,Townhouse in London · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,"Cosy Maida Vale home of friendly family who speak 3 languages willing to help with directions of touristic sites. Park outside. 5min walk to Buses, 10min to Tube. Very safe & secure in private road, gated Mews. Shared bathroom. :)<br /><br /><b>The space</b><br />A comfortable and warm room with a single bed. There is a wardrobe with hangers, as well as a mirror and bed-side cabinet. The windows are double-glazed, and there is central heating.<br /><br /><b>Guest access</b><br />They may use the bathroom on the top floor. The kitchen on the ground floor may also be used with permission.<br /><br /><b>During your stay</b><br />We can offer directions to sites across London to the best of our knowledge.","Friendly Mews community. Tamplin Mews Park is just outside the road just a minute from the front door. The much larger Paddington Recreation Park  is a 10-minute walk away. The local high street is Harrow Road with supermarkets and other stores. A bit further is Kilburn High Road with much more supermarkets, banks etc. There are cafes all around with two social cafes on Chippenham Road. The local library is Maida Vale Library that is a 5-10 minute walk away.",https://a0.muscache.com/pictures/828c653c-d444-4853-a65a-bd3464c56f28.jpg,29101777,https://www.airbnb.com/users/show/29101777,Khadija,2015-03-10,"London, United Kingdom",,,,,f,https://a0.muscache.com/im/users/29101777/profile_pic/1426004941/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29101777/profile_pic/1426004941/original.jpg?aki_policy=profile_x_medium,City of Westminster,2.0,5.0,"['email', 'phone']",t,f,"London, United Kingdom",Westminster,,51.52817,-0.19844,Private room in townhouse,Private room,1,,1 shared bath,,1.0,"[""Heating"", ""Hair dryer"", ""Iron"", ""Washer"", ""Lock on bedroom door"", ""First aid kit"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Dryer"", ""Kitchen"", ""Hangers"", ""Essentials""]",40.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,0,2023-09-07,98,0,0,2015-11-15,2020-02-23,4.84,4.9,4.96,4.93,4.94,4.72,4.86,,f,1,0,1,0,1.03
9647515,https://www.airbnb.com/rooms/9647515,20230906022807,2023-09-06,city scrape,Rental unit in London · ★4.88 · 1 bedroom · 1 bed · 1 private bath,"Mayfair!!!<br />The most desirable neighbourhood-Large double bedroom with a private en-suite bathroom including bath and shower, in a spacious (250sqm/2,500 sq ft) and quiet duplex apartment with it's own front door on to the street, near all amenities.<br /><br /><b>The space</b><br />The bedroom is in a large two story shared apartment with two living rooms and a fully equipped kitchen in a quiet, private and central location, in a very desirable location, only 150m away from Selfridges on Oxford Street but on a quiet road.<br /><br /><b>Guest access</b><br />You are welcome to share both of its living rooms and the fully equipped kitchen, and the dinning room, in fact all of the common space, one of the living rooms has a 55inch HDTV with a fantastic surround sound system and a blue ray player with Netflix and Amazon Prime? Lolita and I live here too, and look forward to meeting you, Lolita and I travel at lot so it is possible that we will not be here when you stay, however we wil","Mayfair is an area of central London, within the City of Westminster. Mayfair is roughly bordered by Hyde Park to the west, Oxford Street to the north, Piccadilly and Green Park to the south and Regent Street to the east. Most of the area was first developed between the mid 17th century and the mid 18th century as a fashionable residential district, by a number of landlords, the most important of them the Grosvenor family. The Rothschild family bought up large areas of Mayfair in the 19th century. The freehold of a large section of Mayfair also belongs to the Crown Estate (owned by the sovereign – at this time the queen). Mayfair is perfectly located for shopping and entertainment. Famous establishments include Savile Row, Burlington Arcade, the Ritz Hotel and the West End theatre district. New and Old Bond Street, known for fine jewellery, antiques and clothing is also nearby. This is also home to Sotheby's, one of Mayfair's oldest and most respected auction houses.<br /><br />Mayfair",https://a0.muscache.com/pictures/25e12eff-0412-4a48-89dd-d7919e9eaa00.jpg,47334723,https://www.airbnb.com/users/show/47334723,Graham & Lolita,2015-10-24,"London, United Kingdom","Happy, fun, friendly & outgoing ",within an hour,100%,,f,https://a0.muscache.com/im/pictures/user/92b11b24-ad6a-45af-b11e-92d91187f735.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/92b11b24-ad6a-45af-b11e-92d91187f735.jpg?aki_policy=profile_x_medium,Mayfair,3.0,3.0,"['email', 'phone', 'work_email']",t,t,"London, England, United Kingdom",Westminster,,51.51336,-0.15567,Private room in rental unit,Private room,2,,1 private bath,,1.0,"[""Bathtub"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dryer"", ""Microwave"", ""Coffee maker"", ""Hot water"", ""Iron"", ""Host greets you"", ""First aid kit"", ""Washer"", ""Cooking basics"", ""Heating"", ""Dishwasher"", ""Oven"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Essentials"", ""Long term stays allowed"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers""]",1000.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,180,2023-09-06,41,0,0,2016-09-09,2020-02-04,4.88,4.95,4.85,4.9,5.0,4.98,4.85,,f,3,1,2,0,0.48
9601987,https://www.airbnb.com/rooms/9601987,20230906022807,2023-09-07,previous scrape,Rental unit in London · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,"Minutes walk from Tate Modern, Globe Theatre, Old Vic, Southbank, Borough Market, the river, and a host of other attractions. Super location for transport - next to Southwark metro station, and less than 10 minutes walk to Waterloo and London Bridge<br /><br /><b>The space</b><br />The flat is comfortable and quiet as the room faces onto a communal square rather than road. The room has a double bed, wardrobe and shelves for storing your stuff. Plenty of books around and a cute balcony to sit and read with a morning coffee. Also loads of coffee-making equipment including an espresso machine (I'm an enthusiast...). Bathroom has a bath as well as a walk-in shower. The kitchen is well-equipped with large oven, fridge, freezer and plenty of cooking equipment.<br /><br /><b>Guest access</b><br />It's all yours to use. Well-equipped kitchen, bathroom and walk-in shower with shampoo and shower gel. Sitting room and table, which doubles as a workspace that you're welcome to use. Make yourself a","Very very very close to Tate Modern, Shakespeare's Globe theatre, the South Bank, Old Vic and Young Vic theatres, and a bunch of lovely restaurants and cafes. You can walk to Covent Garden and the West End in 30 minutes. Buzzing neighbourhood and a great place to stay. I love living here.",https://a0.muscache.com/pictures/f1df7097-7859-45c5-a121-2c4163e45c7c.jpg,28239596,https://www.airbnb.com/users/show/28239596,Josh,2015-02-23,"London, United Kingdom","Hi, I'm Josh. A keen traveller - enjoy slightly unusual destinations as well as cities where I can wander around. Favourite places so far have been India and Nepal, parts of South America, and Japan. Would love to visit Ethiopia, Jordan, lots of Central Asia (all the -stans) and Alaska.

Love cooking, eating, and experiencing different cuisines, meaning I'm always looking out for new restaurants to try and dishes to cook. Not a great cook but recently discovered smoked paprika, which has been a game-changer for me. For exercise I'm trying to learn some gymnastics at the moment (slow progress) and enjoy training outdoors, or just going walking and cycling.

I'm a coffee fan (addict....?) so at home I have several different ways of making coffee and usually 2-3 different beans on the go. Right now I'm playing around with making Turkish/Greek coffee using a briki.

I love living in London and want other people to appreciate it too so I'm delighted to help out with advice on theatre, shows, bars and restaurants. ",,,,f,https://a0.muscache.com/im/pictures/user/8dcbdb65-4668-4a7f-920a-ced380d9b41d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8dcbdb65-4668-4a7f-920a-ced380d9b41d.jpg?aki_policy=profile_x_medium,Southwark,3.0,3.0,"['email', 'phone']",t,t,"London, United Kingdom",Southwark,,51.50241,-0.10395,Private room in rental unit,Private room,2,,1 shared bath,,1.0,"[""Shampoo"", ""Dryer"", ""Microwave"", ""Coffee maker"", ""Self check-in"", ""Hot water"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Paid parking off premises"", ""Washer"", ""Patio or balcony"", ""Cooking basics"", ""Heating"", ""Dishwasher"", ""Oven"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Essentials"", ""Stove"", ""Elevator"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Breakfast"", ""Hangers""]",75.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,0,0,0,0,2023-09-07,85,0,0,2016-02-07,2020-02-21,4.92,4.95,4.93,4.99,4.98,4.93,4.82,,f,2,1,1,0,0.92
9765691,https://www.airbnb.com/rooms/9765691,20230906022807,2023-09-07,previous scrape,Home in London · ★4.68 · 1 bedroom · 1 bed · 1.5 shared baths,"The house is convenient to Central London by being equidistant from Leyton and Walthamstow Undergrounds, zone 3.  We are a quiet house, so you will have almost complete privacy coming and going.  The house is shared by me,  and two lodgers.<br /><br /><b>The space</b><br />The bedroom is a large single with a double bed.<br /><br /><b>Guest access</b><br />You will have access to the kitchen and dining room, garden, bathroom and wc in addition to your bedroom.<br /><br /><b>During your stay</b><br />I may or may not be around to help - it depends on the when you stay.  I work ful time so am rarely around during the day during the week.",Leyton is largely residential but is closse to transport links.  Because it is in zone 3 it is cheaper to get into Central London.,https://a0.muscache.com/pictures/3df1d05b-03ff-45f2-8e0d-12b53afba898.jpg,50356556,https://www.airbnb.com/users/show/50356556,Pat,2015-12-02,"London, United Kingdom",Single professional woman - I'm both busy and like my own company.,,,,f,https://a0.muscache.com/im/pictures/user/004554d4-826b-4c46-b3dc-a02315aa8067.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/004554d4-826b-4c46-b3dc-a02315aa8067.jpg?aki_policy=profile_x_medium,LB of Waltham Forest,1.0,1.0,"['email', 'phone']",t,t,"London, United Kingdom",Waltham Forest,,51.56701,-0.01916,Private room in home,Private room,1,,1.5 shared baths,,1.0,"[""Heating"", ""Stove"", ""Hot water"", ""Iron"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Wifi"", ""Free parking on premises"", ""Paid parking on premises"", ""Refrigerator"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Essentials""]",25.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,0,2023-09-07,71,0,0,2016-07-09,2020-02-23,4.68,4.84,4.77,4.88,4.83,4.48,4.81,,t,1,0,1,0,0.81
9751730,https://www.airbnb.com/rooms/9751730,20230906022807,2023-09-07,previous scrape,Rental unit in London · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,"HUGE LOCKABLE Room in the heart of Shoreditch, close to restaurants, bars, vintage markets, clubs to get the best of East London vibe! <br /><br />2mins WALKING distance from transports to Stansted, 10mins to the City! Perfect for professionals, travellers or Brick Lane fair exhibitors.<br /><br />You will share the flat ONLY with 1 of us. NO OTHER GUESTS, you will benefit from a peaceful and clean place!<br /><br />We operate 24h check in/out and provide Oyster Cards to travel in London and parking (MUST ask BEFORE booking)<br /><br /><b>The space</b><br />First, mind that we are Super-Hosts :). If you do not know what a Super-Host is have a look what Airbnb says :) <br /><br />The flat is located in the heart of East London, an incredibly vibrant area, at the ground floor of a quiet building. It has double glazed windows, wooden floor throughout, central heating.<br /><br />There are ONLY two separate bedrooms: The Clash Room and The Pink Floyd Room, both with key lock. So you will o","Shoreditch is an incredibly lively area, popular for its night clubs, bars, restaurants, art venues and fashion shops and typical vintage markets.<br />You will find plenty of local supermarkets where to purchase food until quite late at night. Please feel free to ask for any advice.",https://a0.muscache.com/pictures/bfd27517-436c-4c44-9635-7052a8bb4805.jpg,44117422,https://www.airbnb.com/users/show/44117422,A&M,2015-09-13,"London, United Kingdom","I am an East Londoner, and, for the time being, a British Academy PostDoctoral Research Fellow at Queen Mary, University of London. I have finished my PhD in Applied Linguistics and Migration Studies not long ago and worked as a Consular Officer for the Italian Ministry of Foreign Affairs and International Cooperation in the past. I am currently developing a new research project, focused on investigating identity practices in long-standing and fast-changing multicultural societies. This project involves visits to the University of Washington, Seattle, and University of British Columbia, Vancouver. So I am technically based in three countries :)

I'm interested in cultural exchange, alternative music (especially grunge, stoner, punk rock, but also psychedelic stuff, oldies, and jazz). I love books and migration literature. I am a photography amateur, self-taught. You'll find some of my shots in the flat :). I have been training as a classic ballet dancer since I was able to walk, but I enthusiastically never made it become my career.
I absolutely love travelling, food, cinema and art. I've recently become vegan (have been vegetarian for about 20 years), but I'm still flexible at times... when it comes to cheese or sushi ;).

(Please note: I can understand French, but I unable to write & I can also understand Spanish if you don't talk too fast ;) )

Peace & Love,
Alex",within an hour,100%,100%,t,https://a0.muscache.com/im/users/44117422/profile_pic/1443021613/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/44117422/profile_pic/1443021613/original.jpg?aki_policy=profile_x_medium,Whitechapel/Brick Lane,5.0,8.0,"['email', 'phone']",t,t,"London, United Kingdom",Tower Hamlets,,51.52207,-0.07331,Private room in rental unit,Private room,3,,1 shared bath,1.0,1.0,"[""Single level home"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dryer"", ""Coffee maker"", ""Self check-in"", ""Cleaning available during stay"", ""Hot water"", ""Iron"", ""First aid kit"", ""Lockbox"", ""BBQ grill"", ""Washer"", ""Cooking basics"", ""Heating"", ""Lock on bedroom door"", ""Free parking on premises"", ""Oven"", ""Refrigerator"", ""Hair dryer"", ""Essentials"", ""Long term stays allowed"", ""Stove"", ""Carbon monoxide alarm"", ""Backyard"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Breakfast"", ""Hangers""]",39.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,0,2023-09-07,212,0,0,2016-01-12,2020-02-28,4.82,4.88,4.68,4.95,4.97,4.82,4.78,,t,5,4,1,0,2.27
10010974,https://www.airbnb.com/rooms/10010974,20230906022807,2023-09-07,previous scrape,Home in London · ★4.83 · 3 bedrooms · 6 beds · 2 baths,"The house is situated on a cobbled mews in the heart of Notting Hill, five minutes walk from Notting Hill Gate and Holland Park tube stations.<br />The holiday home features 3 bedrooms, 2 bathrooms (bath and shower), TV, an equipped kitchen (dishwasher, microwave, washing machine/dryer), free WiFi and towels and linens.<br />The property is recently refurbished and furnished to a high standard and has a lot of natural light. There is outdoor space to enjoy sitting in the mews.<br /><br /><b>The space</b><br />To make the most of the loft space the living accommodation is upstairs.<br /><br />MASTER BEDROOM<br />This bedroom offers a King-size bed, with bedside tables either side. Artwork decorates the surrounding walls. <br /><br />MASTER EN SUITE<br />The en suite bathroom includes a bath, separate shower, WC and basin, all in sleek tiling.<br /><br />BATHROOM<br />A contemporary bathroom, with a walk-in shower, WC and basin.<br /><br />SECOND BEDROOM<br />A twin bedroom- this space o","The Ladbroke Arms pub, at the end of the mews, is a friendly, traditional, atmospheric London pub serving great food. Notting Hill Gate, Holland Park, trendy Westbourne Grove, Portobello Market and Kensington High Street are all a short walk away.",https://a0.muscache.com/pictures/abce241f-28f1-4ddf-875a-d3d921b89467.jpg,32674548,https://www.airbnb.com/users/show/32674548,Massimo,2015-05-05,"London, United Kingdom","Live in London but like to travel. Love the countryside, mountains and sea. I manage about 15 properties in London
many of which I rent through Airbnb 
",,,,f,https://a0.muscache.com/im/users/32674548/profile_pic/1430896268/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/32674548/profile_pic/1430896268/original.jpg?aki_policy=profile_x_medium,,1.0,27.0,"['email', 'phone']",t,t,"London, United Kingdom",Kensington and Chelsea,,51.50883,-0.20405,Entire home,Entire home/apt,6,,2 baths,3.0,6.0,"[""Heating"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Oven"", ""Refrigerator"", ""TV"", ""Dryer"", ""Smoke alarm"", ""Hangers"", ""Kitchen"", ""Microwave"", ""Essentials"", ""Private entrance"", ""Patio or balcony"", ""Cooking basics""]",395.0,3,21,3.0,3.0,21.0,21.0,3.0,21.0,,t,0,0,0,0,2023-09-07,6,0,0,2019-08-12,2020-02-22,4.83,5.0,5.0,4.5,4.83,4.83,4.83,,f,1,1,0,0,0.12
