id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
23539019,https://www.airbnb.com/rooms/23539019,20230906022807,2023-09-07,previous scrape,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,"Located in the heart of trendy Peckham (8 minute walk from Peckham Rye Station and the Bussey Building, Frank's rooftop bar and all the best restaurants and bars), the Bun House is a large one-bed exclusive-use apartment in Peckham with high ceilings, separate kitchen and a stylish living space with bespoke dining area. From Peckham Rye Station you can reach Victoria station in under 20 minutes and you're connected to Shoreditch, Hackney etc on the overground.<br /><br /><b>The space</b><br />Original wood floors, Farrow & Ball-painted walls, and plenty of colletables from our travels... we're house proud and love our flat in Peckham. You will have exclusive use (our bedroom will be locked) of the space which includes kitchen, dining area, lounge, bathroom and double bedroom.<br /><br /><b>Guest access</b><br />You will have access to a double bedroom and the entire flat at your disposal. Large bathroom, lounge and seperate kithcen.","Frank’s – open only in Summer, this rooftop bar was voted one of London’s best by TimeOut. It serves a great Aperol Spritz and some good small plates of food. Views over the whole of London and The Shard plus art installations<br /><br />Bussey Building – Inside this former car park you’ll find co-working spaces, a large and excellent yoga studio (Yogarise) and a club<br /><br />Copeland Park – Next to the Bussey Building, this area has a great Italian restaurant (Forza Win) housed in a converted warehouse. Serves pasta and wine for £10 on Wednesdays and a larger Italian menu the rest of the time. Ask for Bash when you book. He is a friend.<br /><br />Refreshment Rooms – Great for a glass of wine. Next to the station. Also does a good for brunch<br /><br />Brick House – Best coffee in Peckham, and super tasty pastries, bread made fresh at their sister bakery nearby and great bacon from the local speciality butcher on Bellenden Road (Flock and Herd)<br /><br />Miss Taco – Really great t",https://a0.muscache.com/pictures/miso/Hosting-23539019/original/376e44a0-7d85-4d33-aa32-bc200a3807df.jpeg,19492917,https://www.airbnb.com/users/show/19492917,Emilee,2014-08-05,"London, United Kingdom",,,,,f,https://a0.muscache.com/im/pictures/user/8770d98d-be4b-4748-ad4d-4aae48c0aa7f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8770d98d-be4b-4748-ad4d-4aae48c0aa7f.jpg?aki_policy=profile_x_medium,Nunhead,1.0,2.0,"['email', 'phone']",t,t,"Greater London, England, United Kingdom",Southwark,,51.47317,-0.06947,Entire rental unit,Entire home/apt,2,,1 bath,1.0,1.0,"[""Shampoo"", ""Dryer"", ""Coffee maker"", ""Self check-in"", ""Bed linens"", ""Hot water"", ""Iron"", ""Lockbox"", ""Washer"", ""Cooking basics"", ""Heating"", ""Dishwasher"", ""Shower gel"", ""Oven"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Essentials"", ""Stove"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers""]",85.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,0,2023-09-07,1,0,0,2020-12-29,2020-12-29,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0,0.03
23817737,https://www.airbnb.com/rooms/23817737,20230906022807,2023-09-06,city scrape,Serviced apartment in Greater London · ★4.33 · 1 bedroom · 1 bed · 1 bath,"These are modern Apartments complete with a Fully functional Kitchen. The Apartment is equipped with all the comforts to give you a ""Home away from Home"" feeling. These apartments provide the best of comforts and located at prime location with an access to the Tube station along with other connectivity options and necessary facilities nearby.<br /><br /><b>The space</b><br />Our elegant serviced apartments in Lanterns Court are the perfect choice for your stay in Canary Wharf. They exhibit both style and comfort; exactly what you need to have a successful trip.<br /><br />Inside you will find all the outstanding features that make serviced accommodation so popular. You'll have a fully equipped kitchen at your disposal where you can show off your inner chef and host a few guests. The flat screen TV and comfy furniture are a great match for when you want to kick back after a long day. The complimentary Wi-Fi will enable you to browse the web and stay in touch with friends and family. Fin","Our serviced apartments offer the perfect base<br />for the modern business traveller, being ideally<br />located at Canary Wharf, one of the world’s<br />leading financial and media centres, with<br />Reuters, Trinity Mirror and Ogilvy all based<br />here. It is the decisive British answer to<br />Manhattan. Nearby transport links also provide<br />easy access to the O2 Arena, the West End and<br />the other crucial landmarks in the capital. If<br />you wish to look for original activities outside<br />your area you’ll be spoiled for choice; you can<br />find the best cuisine from the Indian<br />subcontinent on Brick Lane, soak up the naval<br />history of Britain in Maritime Greenwich or<br />witness the heritage of the London 2012<br />Olympics at the Queen Elizabeth Olympic<br />Park. There’s no such thing as ‘business as<br />usual’ when you come to London’s most<br />vibrant business hub.",https://a0.muscache.com/pictures/miso/Hosting-23817737/original/b6a5443a-7aa3-4c86-969e-2f0df9ae76ba.jpeg,54987,https://www.airbnb.com/users/show/54987,TheSquare,2009-11-17,"London, United Kingdom","We are part of a Serviced Apartments Company based in London. We manage and operate a portfolio of high quality serviced Apartments in London. Our clientele are mostly professionals relocating to London, or Business and Leisure Individuals & families visiting the city for a short break. We have an on-site Manager, several Front Desk Professionals and professional housekeeping staff. Our Reservations desk works around the clock to answer your queries expeditiously. ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/f763f276-ac26-4c0e-b735-2b759a0334b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f763f276-ac26-4c0e-b735-2b759a0334b5.jpg?aki_policy=profile_x_medium,Isle of Dogs,57.0,83.0,"['email', 'phone', 'work_email']",t,t,"Greater London, England, United Kingdom",Tower Hamlets,,51.4986,-0.02105,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,1.0,"[""Shampoo"", ""Dryer"", ""Microwave"", ""Coffee maker"", ""Self check-in"", ""Bed linens"", ""Cleaning available during stay"", ""Hot water"", ""Iron"", ""Lockbox"", ""Washer"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""TV with standard cable"", ""Oven"", ""Refrigerator"", ""Hair dryer"", ""Essentials"", ""Paid crib"", ""Private entrance"", ""Long term stays allowed"", ""Stove"", ""Elevator"", ""Carbon monoxide alarm"", ""Central heating"", ""Extra pillows and blankets"", ""Paid high chair"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Dedicated workspace""]",220.0,5,1125,3.0,10.0,365.0,1125.0,9.4,894.4,,t,18,48,78,105,2023-09-06,6,0,0,2018-03-31,2020-12-16,4.33,3.33,4.5,3.67,4.0,4.67,3.67,,t,55,55,0,0,0.09
24686762,https://www.airbnb.com/rooms/24686762,20230906022807,2023-09-06,previous scrape,Rental unit in Greater London · ★4.82 · 2 bedrooms · 2 beds · 1 bath,"Spacious and stylish period flat in London's leafy south-east. Fully equipped ground floor 2 bedroom flat with private garden on a quiet street, close to Sydenham station. 25 minutes from London Bridge. 2 bedrooms: 1 double room & 1 children’s room with a cot bed + a bed which can be made up as a double or single. Small but fully-equipped kitchen. Cosy living room with tv (inc Netflix) & broadband. Please be aware our lovely young cat George will be joining you and needs feeding once per day.<br /><br /><b>The space</b><br />Lovely large and light dining room with table and chairs for 4-6, private south facing garden with table and chairs for 4-6. BBQ available.<br /><br /><b>Guest access</b><br />The entire property and garden.<br /><br /><b>Other things to note</b><br />We have a young and friendly cat called George, who will need feeding once per day during your stay. There is a cot bed in the main bedroom.","Lovely local pub, wine bar, café and restaurants + three beautiful parks in walking distance. Crystal Palace and East Dulwich are both a short bus ride away.",https://a0.muscache.com/pictures/a51c80f0-05b7-4adb-a6d3-74e230a623c3.jpg,5781269,https://www.airbnb.com/users/show/5781269,Hannah,2013-04-05,"London, United Kingdom",,,,,f,https://a0.muscache.com/im/users/5781269/profile_pic/1365159715/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5781269/profile_pic/1365159715/original.jpg?aki_policy=profile_x_medium,Sydenham,1.0,1.0,"['email', 'phone']",t,f,"Greater London, England, United Kingdom",Lewisham,,51.43102,-0.05764,Entire rental unit,Entire home/apt,4,,1 bath,2.0,2.0,"[""Shampoo"", ""Microwave"", ""Hot water"", ""Iron"", ""First aid kit"", ""Washer"", ""Cooking basics"", ""Heating"", ""Free street parking"", ""Free parking on premises"", ""Oven"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Stove"", ""Backyard"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers""]",60.0,3,40,2.0,3.0,40.0,40.0,2.4,40.0,,t,0,0,0,0,2023-09-06,14,0,0,2018-05-29,2020-12-26,4.82,4.91,4.82,4.91,5.0,4.73,4.82,,f,1,1,0,0,0.22
25386499,https://www.airbnb.com/rooms/25386499,20230906022807,2023-09-06,previous scrape,Rental unit in Greater London · ★4.59 · Studio · 1 bed · 1 bath,"* This is nice studio bedsit flat in 3rd Floor, recently decorated, hot plate to cook, fridge, built in Upright shower and shared toilet.<br /><br />* Two mins away from the Streatham Station, close to city (45 mins away from central London). Closet underground station is Tooting Bec which is 8 mins away from the flat by bus. <br /><br />* Lots of lovely places to eat next to the flat-Tesco, M&S and Aldi just one min away.<br /><br />*No parking facility on my road but there are plenty by side roads (ie-Next to Spots Direct)",,https://a0.muscache.com/pictures/75ca8f72-a7b0-4437-83ef-00a51dee4bb2.jpg,71989399,https://www.airbnb.com/users/show/71989399,Roysul,2016-05-14,"London, United Kingdom",I am Roy and working at St Georges Hospital. My friends describe me friendly and easy going. I do long hours. This is a STUDIO BEDSIT flat. I advertise this room in very reasonable price to people enjoy the London during their stay in London either it is for work or holiday.  People hardly use room during holiday and what is the point to pay so much. Everyone is looking for best affordable place. I believe you will like my place. It is near to city and only 30-35 minutes from Victoria & London Bridge Station. STREATHAM is very nice place to live. ,,,,f,https://a0.muscache.com/im/pictures/user/46956d38-9063-45b8-b831-4add93e7d70e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/46956d38-9063-45b8-b831-4add93e7d70e.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,Lambeth,,51.42803,-0.13199,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,"[""Heating"", ""Hot water"", ""Iron"", ""TV with standard cable"", ""Wifi"", ""Shampoo"", ""Smoke alarm"", ""Dryer"", ""Kitchen"", ""Washer"", ""Hangers"", ""Hair dryer"", ""Fire extinguisher"", ""Essentials""]",40.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,0,2023-09-06,49,0,0,2018-09-02,2020-12-15,4.59,4.71,4.43,4.86,4.94,4.37,4.51,,f,5,3,2,0,0.8
26939485,https://www.airbnb.com/rooms/26939485,20230906022807,2023-09-06,city scrape,Rental unit in Greater London · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,"1 BEDROOM FLAT , THERE IS A 2ND ROOM WHICH IS OUT OF BOUND<br /><br />THE FLAT IS FULLY FURNISHED , AND IS IN A GOOD LOCATION TO THE TRAIN &, BUS STATION AND TO THE  HIGH STREET.<br />IT IS A 1 BEDROOM FLAT, WITH A GARDEN BUT WE ARE ONLY ALLOWING GUEST TO USE THE MAIN BEDROOM WITH  THE DOUBLE BED.<br />ALSO THERE IS A LOUNGE, WITH TV, WIFI, KITCHEN WITH ALL FACILTIES .<br />WILL PROVIDE BED SHEETS, AND TOWELS.<br />IF EXTRA GUEST THEN CAN USE THE LOUNGE TO SLEEP.<br />MY FULL TIME TENANT IS AWAY FOR A FEW MONTHS.<br /><br /><b>The space</b><br />PLEASE NOTE THERE IS THE FULL TIME TENANT WITH A  LITTLE BOY WHO LIVES THERE BUT THEY ARE AWAY FOR A FEW MONTH S, SO  ALL THEIR STUFF IS THERE, LIKE THE  TOYS  STORED IN THE LIVING BEHIND THE DOOR WHICH ARE TIDY UP AND COVERED WITH A RED BLANKET.<br />ALSO FEW WINDOW LOCKS ARE BROKEN WHICH DOESN'T ALLOW TO SHUT THE WINDOW 100% PROPERLY, BUT WHEN THE HEATING IS ON THERE IS NO PROBLEM AS IT IS PRETTY WARM.<br />PLEASE NOTE THAT IN THE FLAT AS THE",,https://a0.muscache.com/pictures/miso/Hosting-26939485/original/eb090de5-d21b-440a-bb27-e85d7211c065.jpeg,41220854,https://www.airbnb.com/users/show/41220854,Satwinda,2015-08-12,"London, United Kingdom","Young , fun and responsible",within a few hours,100%,,f,https://a0.muscache.com/im/pictures/user/e304cea3-0e2d-4b88-9899-820e3ebda69c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e304cea3-0e2d-4b88-9899-820e3ebda69c.jpg?aki_policy=profile_x_medium,LB of Redbridge,2.0,4.0,"['email', 'phone']",t,t,,Redbridge,,51.59583,0.07651,Entire rental unit,Entire home/apt,2,,1.5 baths,1.0,1.0,"[""Heating"", ""Stove"", ""Hot water"", ""Carbon monoxide alarm"", ""Backyard"", ""Host greets you"", ""Wifi"", ""Free parking on premises"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Mini fridge"", ""Washer"", ""Bed linens"", ""Cooking basics""]",30.0,1,60,1.0,1.0,60.0,60.0,1.0,60.0,,t,0,0,0,0,2023-09-06,7,0,0,2018-08-15,2020-12-31,4.83,4.83,4.83,5.0,5.0,4.67,4.83,,f,2,1,1,0,0.11
27592869,https://www.airbnb.com/rooms/27592869,20230906022807,2023-09-07,previous scrape,Rental unit in Greater London · ★4.79 · 1 bedroom · 1 bed · 1 bath,"1-bed modern apartment in heart of Ealing, West London. <br /><br />An abundance of restaurants & shops nearby and ideally situated for transport into central London.<br /><br />Ealing Broadway (Zone 3) is 5 mins walk from the apartment with Central & District Line Underground plus National Rail services to Paddington, Heathrow and West of England.<br /><br />Third floor space in quiet 9-apartment building includes spacious lounge with TV/Wi-Fi and dining table; recently refurbished double bedroom; bath/shower and kitchen.",,https://a0.muscache.com/pictures/b66a4ed0-32d4-4dc3-87f7-f66cfd724257.jpg,4767190,https://www.airbnb.com/users/show/4767190,Lee,2013-01-19,"London, United Kingdom",,,,,f,https://a0.muscache.com/im/pictures/user/2c5256d0-2924-43ee-adff-b2c852e9e1e4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c5256d0-2924-43ee-adff-b2c852e9e1e4.jpg?aki_policy=profile_x_medium,LB of Ealing,1.0,1.0,"['email', 'phone']",t,t,,Ealing,,51.51347,-0.30443,Entire rental unit,Entire home/apt,2,,1 bath,1.0,1.0,"[""Shampoo"", ""Dryer"", ""Coffee maker"", ""Hot water"", ""Iron"", ""Paid parking on premises"", ""Washer"", ""Cooking basics"", ""Heating"", ""Dishwasher"", ""Oven"", ""Refrigerator"", ""TV"", ""Pets allowed"", ""Hair dryer"", ""Essentials"", ""Stove"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers""]",35.0,10,32,10.0,10.0,32.0,32.0,10.0,32.0,,t,0,0,0,0,2023-09-07,14,0,0,2018-08-20,2020-12-20,4.79,4.71,4.93,5.0,5.0,5.0,4.86,,f,1,1,0,0,0.23
28071181,https://www.airbnb.com/rooms/28071181,20230906022807,2023-09-07,previous scrape,Rental unit in Greater London · ★4.68 · 1 bedroom · 2 beds · 1 bath,"Less than 2 minutes walk to DLR, bus stops, grocery shops at doorstep, cafes and restaurants nearby; you can be in Central London within minutes by train, the apartment is close to the heart of Greenwich; you could take a walk to Greenwich park, the home of GMT (Greenwich Mean Time), the famous Greenwich market artefacts, Cutty Sark attractions;  famous historic ships or jump on the Thames clippers riverboat to see London landmarks by Thames river for sightseeing. Close to O2 arena<br /><br /><b>The space</b><br />Fully furnished spacious one bedroom apartment, lounge has sofa bed for 3rd guest, double bed and mattress with beddings in bedroom, extra pillows, well lit apartment, fully equipped kitchen with microwave, toaster, dishwasher, electric cooker, oven, fridge freezer, washing machine, bathroom equipped with shower and bath, fully mirrored bathrooms, double glazed windows  throughout, gym use on site.<br /><br /><b>Guest access</b><br />Full use of the apartment for guests use o","Can be reached by Uber; in the zone for all take away delivery( Ubereats, Deliveroo), buses to London, close to Greenwich park, O2 arena within reach by DLR and train station nearby.",https://a0.muscache.com/pictures/0574a3f2-e67f-4c1e-80a6-f4511f0ac965.jpg,212037672,https://www.airbnb.com/users/show/212037672,Yomi,2018-08-27,"England, United Kingdom","I enjoy hosting and my guests have used words like friendly, helpful, responsive, communicative and great host to describe me!",,,,f,https://a0.muscache.com/im/pictures/user/06ba798e-ff40-4823-81ba-9bbf743db3b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06ba798e-ff40-4823-81ba-9bbf743db3b2.jpg?aki_policy=profile_x_medium,Lewisham,2.0,3.0,"['email', 'phone']",t,t,"Greater London, England, United Kingdom",Lewisham,,51.47376,-0.02305,Entire rental unit,Entire home/apt,3,,1 bath,1.0,2.0,"[""Luggage dropoff allowed"", ""Gym"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Iron"", ""Paid parking on premises"", ""Washer"", ""Cooking basics"", ""Heating"", ""Dishwasher"", ""Oven"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Stove"", ""Elevator"", ""Pool"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Hangers""]",172.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,0,0,0,2023-09-07,25,0,0,2019-04-20,2020-12-26,4.68,4.68,4.68,4.84,4.88,4.76,4.72,,f,2,2,0,0,0.47
29725314,https://www.airbnb.com/rooms/29725314,20230906022807,2023-09-07,previous scrape,Rental unit in Greater London · 3 bedrooms · 3 beds · 1 bath,"Bright and beautiful three-bedroom flat in an outstanding location close to Hampstead Heath, transport links, restaurants and independent shops.<br /><br />Key features<br />•	Three double-bedrooms<br />•	15ft reception room<br />•	Recently refurbished bathroom and kitchen<br />•	Large communal garden<br />•	5 minute walk to Hampstead Heath and Highgate Cemetery<br />•	Close to tube (Tufnell Park), overground (Gospel Oak), and bus stations with direct service to Camden Market, St Pancras International, Oxford Street, Big Ben, etc.","Benefiting from an outstanding location in the popular and leafy Dartmouth Park Conservation Area, the property has an exceptional access to green space, local amenities and public transport. It is a 5 min walk to Hampstead Heath, Highgate Cemetery and the cafes and independent shops of Swains Lane, and a 10 min walk to Tufnell Park underground station (Northern Line for quick access to Central London) or 15 min walk to Gospel Oak (Overground). The flat is also very well connected by bus, including direct services to Camden Market (10 mins ride), St Pancras International (15 mins ride), Oxford Street (20 mins ride) and Big Ben (35 mins ride).",https://a0.muscache.com/pictures/817a9852-e53e-4769-9874-81cb49449db3.jpg,15219323,https://www.airbnb.com/users/show/15219323,Paco,2014-05-07,"England, United Kingdom",,,,,f,https://a0.muscache.com/im/pictures/user/cb1034a4-5204-48da-b47b-e8f62a471301.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb1034a4-5204-48da-b47b-e8f62a471301.jpg?aki_policy=profile_x_medium,Hampstead,1.0,2.0,"['email', 'phone']",t,t,"Greater London, England, United Kingdom",Camden,,51.56378,-0.14485,Entire rental unit,Entire home/apt,5,,1 bath,3.0,3.0,"[""Heating"", ""Carbon monoxide alarm"", ""Washer"", ""Shampoo"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Essentials""]",80.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,,t,0,0,0,0,2023-09-07,1,0,0,2020-12-26,2020-12-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.03
29735221,https://www.airbnb.com/rooms/29735221,20230906022807,2023-09-07,previous scrape,Townhouse in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,"Beautiful modern 1 bedroom house near waterside, with luxurious additional sleeping area in the loft, accommodates up to 4 people in comfort. Warm, quiet, recently renovated, all mod-cons . Car park, outside the congestion charge zone. Private yard, bbq facilities.<br /><br />The home is 60sqm arranged over 3 floors. 5-10 mins to Surrey Quays & Canada Water stations, and Greenland Quay Thames Clipper boat. Nice restaurants and deli / shops nearby; close to riverside and parkland walks.<br /><br /><b>The space</b><br />The home is arranged over three floors. <br /><br />Ground floor <br />Newly fitted kitchen and dining area. New induction hob and multifunction oven. Built-in dishwasher and washer/dryer. The sink is fitted with a tap for filtered drinking water. Good size fridge freezer, microwave and coffee machine. Dining table expands to fit 6.<br /><br />First floor <br />Main bedroom with plenty of storage and mirrored wardrobes, plus fitted blackout blinds. Note that there’s a sma","Food and Drink: <br />The Peartree, the Plough Way Cafe, and Pizza Lounge (really great pizza / bakery) are the closest places we’d recommend, plus there are a few other Indian, Chinese and other places nearby - all within a 5 minute walk. <br />Slightly further, but within 10 mins walk, are great pubs like the Ship and Whale, and restaurants like the Yellow House. Newer additions like Leadbellies offer American fare. On weekends, there's a rather fab streetfood popup market in Hawker House. <br />Still further, within about 30 minutes walk west, are lovely pubs like The Angel (superb riverside views in classic building - service and food are less impressive) and The Mayflower (historic quaint pub, fire, sofas and great food - deservedly popular). Eastwards, The Black Horse has great pizza and table football; or the Dog and Bell has great range of beers and atmosphere. Plus many lovely pubs in Greenwich, of course.<br /><br />Other entertainment: <br />There’s a Gala Bingo, Hollywood B",https://a0.muscache.com/pictures/489d13a2-d9f0-4517-ac4a-dff1e0d8a846.jpg,6247275,https://www.airbnb.com/users/show/6247275,Antigoni,2013-05-06,"London, United Kingdom","I'm a physicist living and working in London. I share my time between London and Greece. I'll make sure you'll have everything for a comfortable stay, but probably we will not meet in person.",within a few hours,100%,63%,f,https://a0.muscache.com/im/pictures/user/User-6247275/original/1235d679-93c6-455f-9b06-f08e1fef4c9a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-6247275/original/1235d679-93c6-455f-9b06-f08e1fef4c9a.jpeg?aki_policy=profile_x_medium,Rotherhithe,2.0,8.0,"['email', 'phone']",t,t,"Greater London, England, United Kingdom",Southwark,,51.49218,-0.04158,Entire townhouse,Entire home/apt,4,,1 bath,1.0,2.0,"[""Dryer"", ""Microwave"", ""Coffee maker"", ""Self check-in"", ""Bed linens"", ""Private backyard \u2013 Fully fenced"", ""Siemens induction stove"", ""Hot water"", ""Iron"", ""Outdoor dining area"", ""Lockbox"", ""Barbecue utensils"", ""BBQ grill"", ""Outdoor furniture"", ""Washer"", ""Hangers"", ""Beko refrigerator"", ""Fire extinguisher"", ""Cooking basics"", ""Patio or balcony"", ""Heating"", ""Dishwasher"", ""Freezer"", ""Free street parking"", ""TV"", ""Baking sheet"", ""Kulinarisk stainless steel oven"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Central air conditioning""]",150.0,14,40,14.0,14.0,40.0,40.0,14.0,40.0,,t,0,0,0,0,2023-09-07,3,0,0,2019-04-27,2020-12-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.06
30346189,https://www.airbnb.com/rooms/30346189,20230906022807,2023-09-07,previous scrape,Home in Greater London · ★4.69 · 4 bedrooms · 6 beds · 2.5 baths,"Welcome to our peaceful, warm & gorgeous 4 bedroom Edwardian home from home in Hither Green with a real open fire, large garden & plenty of space to relax in ... <br />Perfect for a cosy family retreat! <br />10 mins walk to friendly Hither green or Lewisham train station which is only 10mins ride to central London - London Bridge / Waterloo / Charing Cross. <br />Day & Night bus 2 mins away going to central London 24/7. <br />http://www.johnpayne.com/p/4-bedroom-house-in-rembrandt-road-lewisham-se13-219976/<br /><br /><b>The space</b><br />http://www.johnpayne.com/p/4-bedroom-house-in-rembrandt-road-lewisham-se13-219976/<br /><br /><b>Guest access</b><br />All areas","An exceptionally friendly local community, with lots to do and beautiful parks nearly, restaurants, pubs, cafes and independent shops a short leisurely walk away. Blackheath & Greenwich nearby with wonderful walks along the river Thames, museums, famous food & artisan craft market perfect for Christmas shopping, plus amazing views across London! <br />10 mins walk up the road is also Lewisham with its fantastic market and abundant with high street shops and large shopping centre.",https://a0.muscache.com/pictures/cf761dcb-503c-42ee-8760-8cb867e78a48.jpg,43120298,https://www.airbnb.com/users/show/43120298,Yuki,2015-09-01,"London, United Kingdom",,within a few hours,100%,59%,f,https://a0.muscache.com/im/users/43120298/profile_pic/1441147080/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43120298/profile_pic/1441147080/original.jpg?aki_policy=profile_x_medium,Lee,6.0,8.0,"['email', 'phone']",t,t,"Greater London, England, United Kingdom",Lewisham,,51.4588,0.00123,Entire home,Entire home/apt,10,,2.5 baths,4.0,6.0,"[""Bathtub"", ""Exercise equipment: free weights, yoga mat"", ""Hot water kettle"", ""Indoor fireplace"", ""Piano"", ""Paid street parking off premises"", ""Fire pit"", ""Luggage dropoff allowed"", ""Microwave"", ""Self check-in"", ""Dining table"", ""Bed linens"", ""Books and reading material"", ""Blender"", ""Clothing storage: closet and dresser"", ""Hot water"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Wine glasses"", ""Outdoor furniture"", ""Washer"", ""Board games"", ""Fire extinguisher"", ""Cooking basics"", ""Coffee maker: drip coffee maker"", ""Heating"", ""Dishwasher"", ""Drying rack for clothing"", ""Freezer"", ""Children\u2019s books and toys"", ""Oven"", ""Refrigerator"", ""Pets allowed"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Room-darkening shades"", ""Stove"", ""Carbon monoxide alarm"", ""Backyard"", ""Toaster"", ""Cleaning products"", ""Extra pillows and blankets"", ""Wifi"", ""Dishes and silverware"", ""Fireplace guards"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Dedicated workspace""]",135.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2023-09-07,13,0,0,2018-12-27,2020-12-28,4.69,4.46,4.69,4.85,4.85,4.77,4.69,,f,6,1,5,0,0.23
